student_id;weekly_self_study_hours;attendance_percentage;class_participation;total_score;grade
31594;13.2;75.2;5.6;74.2;B
31595;18.5;81.0;7.1;96.8;A
31596;29.9;95.7;9.4;88.3;A
31597;13.4;82.9;4.9;71.1;B
31598;15.2;80.5;8.2;100.0;A
31599;25.8;89.2;7.1;100.0;A
31600;17.5;84.2;8.2;90.4;A
31601;12.6;74.2;5.9;71.2;B
31602;29.6;87.2;9.5;100.0;A
31603;22.0;94.6;8.7;100.0;A
31604;16.0;82.9;6.4;79.7;B
31605;12.2;74.9;2.7;62.0;C
31606;3.5;55.7;2.5;46.8;D
31607;13.6;76.5;5.3;82.3;B
31608;25.6;98.8;9.0;100.0;A
31609;12.3;73.4;5.2;80.4;B
31610;26.5;82.8;7.2;97.2;A
31611;15.9;71.8;7.3;70.0;B
31612;15.7;83.6;5.9;84.6;B
31613;17.2;87.7;8.8;100.0;A
31614;27.4;96.4;9.5;88.0;A
31615;14.2;84.9;4.9;72.9;B
31616;7.5;40.5;3.3;51.1;D
31617;28.7;92.6;8.4;100.0;A
31618;12.3;87.7;7.2;72.3;B
31619;20.9;99.1;9.7;95.8;A
31620;14.2;79.1;6.6;77.7;B
31621;14.2;81.9;7.3;84.4;B
31622;29.7;97.0;8.8;98.8;A
31623;28.0;98.7;8.2;92.9;A
31624;24.4;83.0;8.7;93.7;A
31625;26.2;80.2;7.3;100.0;A
31626;21.4;99.2;8.7;97.9;A
31627;15.6;80.6;7.9;100.0;A
31628;29.2;86.1;8.6;98.0;A
31629;28.9;81.7;6.9;97.1;A
31630;23.0;91.3;9.9;100.0;A
31631;10.6;61.9;3.6;63.7;C
31632;12.3;87.1;7.4;72.3;B
31633;5.6;58.7;5.2;66.9;C
31634;7.8;69.2;4.7;68.5;C
31635;16.7;74.7;6.5;81.3;B
31636;6.5;57.0;4.2;68.8;C
31637;15.0;81.7;7.0;96.8;A
31638;12.7;73.7;3.2;62.1;C
31639;23.7;89.9;8.1;87.0;A
31640;13.4;82.6;6.6;83.5;B
31641;21.4;90.9;9.8;100.0;A
31642;11.8;56.5;3.6;64.8;C
31643;17.2;82.2;8.7;95.2;A
31644;12.9;66.5;5.2;56.3;C
31645;12.1;58.2;3.8;69.8;C
31646;12.3;79.1;6.2;73.1;B
31647;10.2;85.2;6.6;78.7;B
31648;26.3;84.5;6.7;100.0;A
31649;27.3;93.6;9.6;100.0;A
31650;14.2;77.3;4.8;80.7;B
31651;25.0;97.7;8.4;91.2;A
31652;16.5;80.5;8.2;88.4;A
31653;12.6;65.5;3.5;64.1;C
31654;7.4;69.3;3.8;66.5;C
31655;13.3;76.3;6.5;75.4;B
31656;9.8;62.3;3.2;69.3;C
31657;12.0;82.5;5.2;77.4;B
31658;19.4;99.1;9.3;100.0;A
31659;26.4;94.9;7.8;100.0;A
31660;8.1;70.6;2.8;62.8;C
31661;17.0;85.7;6.0;83.8;B
31662;18.9;91.3;6.7;100.0;A
31663;16.6;80.9;5.8;78.2;B
31664;29.2;83.3;9.3;100.0;A
31665;15.6;95.7;7.4;97.5;A
31666;6.3;54.9;4.1;60.0;C
31667;22.8;84.3;8.6;100.0;A
31668;17.8;86.7;5.2;76.5;B
31669;12.6;73.8;4.7;63.6;C
31670;17.2;78.8;7.4;83.9;B
31671;12.3;57.8;3.1;58.1;C
31672;14.9;70.9;7.3;82.2;B
31673;29.0;84.4;9.1;85.6;A
31674;12.6;79.1;7.1;72.1;B
31675;26.7;92.9;9.6;100.0;A
31676;26.3;97.5;8.4;98.0;A
31677;15.9;74.5;5.4;83.0;B
31678;7.3;65.2;2.9;69.2;C
31679;14.8;75.9;5.1;71.1;B
31680;7.0;59.7;5.3;68.1;C
31681;23.0;87.2;6.9;100.0;A
31682;5.7;66.2;3.2;58.1;C
31683;17.1;83.7;6.5;79.7;B
31684;14.1;98.1;7.2;88.8;A
31685;29.8;80.8;7.9;96.6;A
31686;23.1;98.0;7.6;87.2;A
31687;14.8;86.9;7.2;71.3;B
31688;17.7;78.3;5.4;75.8;B
31689;21.7;89.5;9.3;94.4;A
31690;23.7;83.9;9.9;95.2;A
31691;26.3;91.8;8.2;100.0;A
31692;28.3;81.6;8.4;100.0;A
31693;29.0;91.1;8.3;98.0;A
31694;1.2;57.6;2.3;48.2;D
31695;5.3;52.9;4.9;63.1;C
31696;16.9;80.4;5.0;76.8;B
31697;15.5;80.1;9.5;88.3;A
31698;27.7;87.5;8.6;100.0;A
31699;28.4;95.3;9.3;86.6;A
31700;14.6;83.1;6.7;100.0;A
31701;5.6;63.6;3.0;66.1;C
31702;17.7;78.0;6.8;77.6;B
31703;23.7;88.4;9.1;90.4;A
31704;28.3;92.4;8.1;91.8;A
31705;23.9;91.8;9.0;93.5;A
31706;16.9;73.4;6.4;84.7;B
31707;28.1;96.1;8.6;100.0;A
31708;17.7;84.2;7.2;100.0;A
31709;7.3;42.8;1.9;48.1;D
31710;26.8;97.6;8.9;100.0;A
31711;4.7;42.6;2.0;54.7;D
31712;23.3;82.3;6.9;100.0;A
31713;29.3;94.8;9.0;100.0;A
31714;16.8;81.3;5.4;71.1;B
31715;17.1;81.9;7.3;92.3;A
31716;16.1;98.9;8.8;96.9;A
31717;19.3;91.5;7.2;100.0;A
31718;26.4;81.9;8.3;98.1;A
31719;10.6;68.2;5.5;84.5;B
31720;7.3;53.8;5.2;68.1;C
31721;5.3;48.0;2.9;53.1;D
31722;14.6;78.2;4.9;74.7;B
31723;11.5;70.0;4.7;77.5;B
31724;16.7;79.5;6.4;82.1;B
31725;19.5;92.0;8.0;86.5;A
31726;28.5;85.8;7.1;94.7;A
31727;13.9;76.1;5.2;74.1;B
31728;19.5;96.6;8.2;96.2;A
31729;15.7;89.4;6.8;92.5;A
31730;14.5;72.1;4.8;81.6;B
31731;14.0;84.7;6.1;74.0;B
31732;17.8;80.5;5.6;77.8;B
31733;10.2;68.4;5.3;84.0;B
31734;20.6;80.4;7.6;95.8;A
31735;24.6;88.5;7.5;100.0;A
31736;17.3;74.7;6.7;72.5;B
31737;25.8;99.0;8.0;100.0;A
31738;14.9;92.2;9.5;93.7;A
31739;18.0;86.9;6.2;79.0;B
31740;15.0;77.7;5.0;82.8;B
31741;19.5;84.4;8.2;100.0;A
31742;6.1;52.1;2.6;68.7;C
31743;29.8;81.0;8.2;91.9;A
31744;10.4;75.9;4.7;77.4;B
31745;27.3;88.9;8.8;92.5;A
31746;15.8;82.7;7.4;80.4;B
31747;16.2;85.6;9.7;100.0;A
31748;2.8;39.3;3.1;49.1;D
31749;26.8;99.5;8.6;97.3;A
31750;15.2;82.4;8.1;100.0;A
31751;11.7;70.3;4.9;67.5;C
31752;23.4;95.6;8.2;100.0;A
31753;12.4;73.1;6.0;76.1;B
31754;23.3;96.9;9.7;87.0;A
31755;29.0;84.9;7.1;97.0;A
31756;26.3;80.8;7.6;86.4;A
31757;11.8;69.0;4.7;72.9;B
31758;10.1;85.1;4.9;76.2;B
31759;20.5;97.0;6.8;100.0;A
31760;17.2;85.1;6.4;77.1;B
31761;26.8;98.1;8.4;87.4;A
31762;12.4;74.1;4.8;70.1;B
31763;29.7;84.4;9.2;100.0;A
31764;19.3;85.3;9.6;100.0;A
31765;15.8;72.4;7.2;71.3;B
31766;14.1;88.8;9.8;100.0;A
31767;14.9;78.3;6.7;82.0;B
31768;10.1;82.0;5.7;71.8;B
31769;11.3;79.3;5.6;84.4;B
31770;13.0;88.0;4.8;71.1;B
31771;8.7;54.9;4.4;66.2;C
31772;21.2;82.9;8.1;93.8;A
31773;24.9;82.1;8.3;88.0;A
31774;19.3;93.3;8.1;100.0;A
31775;28.6;87.4;9.3;89.4;A
31776;24.6;93.2;6.9;90.3;A
31777;14.6;79.3;6.1;76.7;B
31778;21.9;91.7;8.0;100.0;A
31779;23.3;92.4;8.2;100.0;A
31780;16.1;72.3;5.5;77.2;B
31781;14.1;85.1;10.0;100.0;A
31782;14.0;81.9;5.7;78.5;B
31783;12.5;72.0;5.4;75.6;B
31784;12.3;78.7;6.5;75.9;B
31785;22.5;81.1;7.3;100.0;A
31786;11.7;76.6;6.4;74.1;B
31787;18.9;92.7;9.5;100.0;A
31788;17.6;90.0;7.3;100.0;A
31789;24.3;87.5;7.6;96.4;A
31790;24.6;98.0;7.6;100.0;A
31791;17.1;92.5;10.0;100.0;A
31792;5.8;49.7;1.7;54.5;D
31793;14.8;74.2;4.9;74.1;B
31794;22.0;98.0;7.3;86.9;A
31795;9.2;56.3;3.4;59.8;C
31796;17.7;97.5;8.5;98.9;A
31797;21.5;91.4;6.6;87.6;A
31798;7.6;54.2;3.1;41.8;D
31799;13.7;77.0;7.2;73.3;B
31800;14.8;93.3;7.2;100.0;A
31801;17.4;95.6;7.4;86.9;A
31802;28.4;84.8;8.5;96.9;A
31803;16.5;84.2;9.4;100.0;A
31804;26.6;83.3;7.7;87.8;A
31805;26.1;89.8;8.6;91.4;A
31806;7.6;58.6;4.5;59.2;C
31807;15.5;69.0;6.6;81.2;B
31808;5.4;30.8;1.4;48.7;D
31809;7.0;61.4;3.6;60.9;C
31810;19.9;96.6;8.1;95.0;A
31811;12.5;72.6;3.6;63.2;C
31812;26.3;80.1;8.2;93.4;A
31813;15.0;70.1;6.1;81.7;B
31814;14.5;79.9;5.4;79.3;B
31815;15.0;97.9;9.8;100.0;A
31816;20.2;90.4;9.9;92.7;A
31817;8.1;53.2;4.2;67.3;C
31818;10.7;74.2;5.9;76.0;B
31819;14.2;87.0;7.8;87.1;A
31820;11.3;69.0;6.6;75.3;B
31821;7.1;66.4;3.7;69.9;C
31822;18.5;81.4;8.9;100.0;A
31823;15.0;83.6;10.0;100.0;A
31824;17.3;75.7;5.1;74.5;B
31825;16.4;78.7;5.5;78.2;B
31826;29.1;94.3;7.6;100.0;A
31827;12.7;70.6;5.4;84.7;B
31828;15.0;71.5;4.7;80.8;B
31829;19.7;94.3;7.4;89.7;A
31830;17.7;86.2;6.4;84.8;B
31831;19.3;93.2;8.5;100.0;A
31832;26.8;98.4;6.7;100.0;A
31833;17.1;82.6;7.4;88.7;A
31834;24.6;97.4;7.6;90.1;A
31835;14.9;85.0;7.8;100.0;A
31836;22.4;82.7;8.2;99.9;A
31837;15.0;86.1;5.1;71.6;B
31838;12.8;65.9;4.9;61.9;C
31839;15.3;83.4;8.8;91.9;A
31840;11.1;78.0;5.6;74.5;B
31841;25.1;99.2;9.4;96.7;A
31842;15.1;70.1;6.4;84.3;B
31843;2.0;50.2;2.9;34.4;E
31844;15.8;73.0;5.7;74.4;B
31845;29.3;96.2;9.8;100.0;A
31846;17.0;89.2;9.3;100.0;A
31847;16.2;91.9;8.0;100.0;A
31848;25.7;82.1;6.5;87.2;A
31849;21.6;88.6;6.7;100.0;A
31850;15.8;82.7;6.7;77.1;B
31851;9.5;71.3;2.6;67.8;C
31852;21.4;80.4;8.0;90.1;A
31853;3.9;31.4;3.4;42.4;D
31854;25.7;98.0;7.5;100.0;A
31855;20.0;96.4;9.8;100.0;A
31856;8.1;73.7;4.8;62.0;C
31857;16.7;86.4;9.2;100.0;A
31858;25.5;80.2;6.6;86.4;A
31859;14.5;99.9;9.3;95.0;A
31860;8.7;60.5;5.3;60.6;C
31861;22.2;80.3;7.3;85.4;A
31862;5.4;59.0;4.1;55.8;C
31863;20.2;89.2;8.8;96.6;A
31864;27.9;95.1;9.3;86.8;A
31865;6.5;57.9;4.1;65.7;C
31866;27.2;85.7;9.4;100.0;A
31867;7.3;54.1;1.4;50.7;D
31868;27.7;93.5;6.6;100.0;A
31869;18.5;89.9;8.2;100.0;A
31870;21.7;86.4;8.2;100.0;A
31871;29.9;93.1;9.4;93.8;A
31872;11.9;68.6;5.6;78.8;B
31873;10.4;80.3;6.5;73.1;B
31874;26.5;92.8;7.2;100.0;A
31875;14.1;85.9;6.7;75.1;B
31876;22.2;96.1;6.8;94.4;A
31877;16.1;70.5;6.0;84.0;B
31878;17.3;91.9;7.5;100.0;A
31879;14.5;87.0;7.3;100.0;A
31880;24.2;92.2;9.0;100.0;A
31881;15.9;84.6;4.8;77.0;B
31882;8.4;64.4;3.3;64.4;C
31883;11.7;68.6;5.9;84.9;B
31884;25.5;93.0;7.8;96.5;A
31885;27.5;86.7;9.4;100.0;A
31886;10.9;79.6;6.5;77.3;B
31887;14.3;80.1;8.5;100.0;A
31888;12.5;68.9;6.1;81.3;B
31889;24.3;91.0;8.1;87.6;A
31890;28.3;89.4;8.1;98.0;A
31891;25.4;89.1;8.6;91.9;A
31892;9.4;57.0;4.4;58.6;C
31893;16.7;84.1;7.1;78.3;B
31894;23.6;82.0;7.9;100.0;A
31895;16.9;76.4;4.9;81.0;B
31896;20.7;80.5;7.2;100.0;A
31897;22.4;86.3;9.0;88.9;A
31898;11.5;80.2;7.4;72.8;B
31899;17.1;75.1;5.4;75.9;B
31900;26.9;90.2;9.7;100.0;A
31901;7.7;39.4;2.7;54.2;D
31902;12.6;81.8;7.3;73.9;B
31903;6.0;56.7;4.3;67.0;C
31904;24.3;98.0;8.4;87.8;A
31905;23.9;93.8;6.7;100.0;A
31906;21.0;99.2;9.7;94.5;A
31907;21.5;89.6;9.7;100.0;A
31908;29.9;94.7;8.7;100.0;A
31909;16.4;80.7;6.8;100.0;A
31910;4.6;49.1;3.4;43.7;D
31911;15.6;86.0;7.9;87.3;A
31912;21.2;86.3;8.3;100.0;A
31913;12.8;75.4;7.1;81.4;B
31914;24.0;90.9;6.8;86.5;A
31915;26.5;80.7;8.2;100.0;A
31916;22.7;81.5;8.8;91.6;A
31917;24.0;95.0;8.7;100.0;A
31918;22.4;88.7;8.7;99.2;A
31919;10.4;83.1;5.4;79.9;B
31920;21.8;85.9;8.3;95.6;A
31921;18.7;83.8;9.5;95.6;A
31922;16.8;89.2;9.5;91.3;A
31923;14.3;96.3;9.1;97.1;A
31924;25.1;84.0;7.0;100.0;A
31925;11.1;71.1;5.3;70.0;B
31926;10.7;83.7;5.8;82.2;B
31927;29.6;89.2;8.9;100.0;A
31928;9.7;63.9;3.1;67.4;C
31929;29.0;92.8;9.8;92.2;A
31930;26.7;83.4;9.6;100.0;A
31931;6.2;66.2;2.6;69.1;C
31932;16.5;82.5;9.6;100.0;A
31933;25.9;92.4;9.7;85.6;A
31934;16.7;92.5;7.0;93.3;A
31935;26.7;89.4;7.7;93.0;A
31936;1.3;59.3;3.4;42.6;D
31937;16.7;93.0;9.2;90.6;A
31938;2.1;31.0;2.8;35.0;E
31939;15.5;68.4;5.8;78.6;B
31940;29.1;90.4;9.8;100.0;A
31941;5.2;68.4;4.3;64.0;C
31942;2.7;38.5;3.2;42.8;D
31943;14.8;93.2;9.1;100.0;A
31944;12.1;83.3;7.2;79.9;B
31945;14.1;82.3;7.3;73.8;B
31946;19.9;85.8;8.4;100.0;A
31947;26.0;81.5;8.1;100.0;A
31948;28.4;86.0;7.6;96.1;A
31949;24.1;85.7;6.6;100.0;A
31950;11.0;54.6;3.4;59.5;C
31951;15.6;83.3;6.1;74.0;B
31952;19.9;95.5;7.5;85.6;A
31953;13.0;74.0;5.0;75.0;B
31954;19.6;94.9;9.2;100.0;A
31955;6.8;59.0;5.0;55.6;C
31956;19.7;91.3;6.8;95.1;A
31957;17.5;76.5;4.8;78.1;B
31958;7.0;70.8;3.8;67.0;C
31959;10.9;64.1;4.9;57.5;C
31960;16.5;72.1;5.4;81.6;B
31961;11.7;66.8;3.6;64.6;C
31962;15.7;77.0;4.8;71.1;B
31963;1.3;43.7;1.5;44.8;D
31964;25.8;93.1;8.3;100.0;A
31965;29.0;95.7;9.4;100.0;A
31966;13.5;87.9;4.8;80.2;B
31967;15.5;70.1;6.7;73.1;B
31968;26.3;90.5;7.8;89.0;A
31969;15.9;99.0;9.2;87.9;A
31970;10.7;68.4;5.9;71.6;B
31971;5.7;48.2;2.2;54.1;D
31972;19.8;95.2;8.7;86.9;A
31973;9.2;69.4;3.0;65.8;C
31974;16.9;84.8;7.5;83.6;B
31975;15.9;94.0;8.3;85.5;A
31976;12.5;57.3;4.7;63.7;C
31977;16.2;70.3;5.6;84.5;B
31978;29.3;89.5;7.0;100.0;A
31979;20.8;91.7;7.4;90.3;A
31980;9.5;61.5;4.4;62.1;C
31981;25.3;98.0;8.4;100.0;A
31982;12.8;53.4;2.8;60.6;C
31983;17.3;71.9;7.3;74.1;B
31984;29.1;91.5;8.0;85.6;A
31985;10.9;85.7;6.4;70.1;B
31986;20.0;84.2;8.4;100.0;A
31987;16.2;73.3;5.4;80.5;B
31988;5.6;42.6;2.7;38.1;E
31989;14.5;81.6;9.6;95.3;A
31990;10.4;77.2;4.9;77.0;B
31991;15.4;72.1;7.5;79.3;B
31992;12.0;60.9;2.9;58.8;C
31993;5.6;35.1;2.0;52.8;D
31994;16.7;84.2;8.4;100.0;A
31995;16.0;83.7;5.4;75.7;B
31996;23.6;80.8;9.1;100.0;A
31997;15.3;72.3;6.6;82.4;B
31998;14.9;97.5;9.9;100.0;A
31999;21.2;93.5;8.5;88.8;A
32000;25.8;85.2;9.6;88.4;A
32001;10.5;68.2;7.1;83.9;B
32002;8.3;54.7;3.1;64.8;C
32003;4.8;56.5;1.8;54.7;D
32004;12.2;53.6;5.3;68.0;C
32005;17.8;91.9;6.6;87.9;A
32006;14.4;76.1;4.6;75.8;B
32007;8.2;58.0;4.1;67.2;C
32008;10.8;80.6;5.3;73.9;B
32009;7.2;58.5;2.6;57.5;C
32010;18.6;86.5;7.7;91.1;A
32011;10.6;59.8;5.3;57.4;C
32012;4.1;35.7;2.5;53.8;D
32013;4.3;31.1;1.5;44.3;D
32014;27.4;82.1;8.7;100.0;A
32015;11.7;53.6;3.7;56.4;C
32016;21.4;89.4;9.1;94.4;A
32017;8.3;69.4;4.7;63.0;C
32018;8.7;70.0;3.2;64.4;C
32019;23.5;90.8;9.7;100.0;A
32020;11.5;77.4;7.1;78.8;B
32021;13.3;78.5;6.3;70.2;B
32022;28.5;92.0;7.1;93.4;A
32023;28.3;91.1;9.6;99.5;A
32024;17.5;73.0;6.3;75.2;B
32025;23.8;84.9;8.2;100.0;A
32026;15.2;76.3;4.5;83.3;B
32027;10.8;80.1;6.2;70.4;B
32028;17.4;79.8;6.9;83.3;B
32029;27.5;83.0;8.5;88.8;A
32030;13.4;81.6;6.8;77.0;B
32031;23.6;83.5;8.0;86.1;A
32032;17.4;98.0;7.4;100.0;A
32033;28.5;87.7;7.7;98.2;A
32034;12.1;62.5;3.2;59.2;C
32035;14.3;71.5;5.5;83.9;B
32036;3.5;31.2;2.0;51.7;D
32037;27.2;99.1;7.3;100.0;A
32038;14.0;69.9;6.1;84.2;B
32039;25.3;89.0;7.8;100.0;A
32040;17.0;73.6;4.8;74.1;B
32041;22.9;88.1;9.5;100.0;A
32042;6.4;69.9;3.5;66.8;C
32043;26.3;82.1;7.7;95.5;A
32044;16.2;87.0;6.9;83.3;B
32045;6.1;62.0;4.7;60.6;C
32046;17.4;69.0;5.8;84.6;B
32047;14.9;83.2;7.5;91.7;A
32048;21.2;82.1;7.4;91.9;A
32049;14.0;70.3;4.8;80.8;B
32050;23.1;82.3;7.8;100.0;A
32051;15.6;77.7;5.9;75.3;B
32052;14.4;77.4;4.9;79.3;B
32053;16.3;69.3;4.6;71.4;B
32054;14.6;80.7;6.4;83.4;B
32055;17.6;88.3;9.6;98.0;A
32056;22.1;86.1;9.7;86.6;A
32057;21.6;80.5;7.8;86.0;A
32058;2.2;55.8;2.7;33.0;E
32059;18.3;91.8;8.8;97.0;A
32060;6.9;62.7;3.1;62.4;C
32061;6.6;48.4;1.7;35.7;E
32062;23.0;84.5;9.7;100.0;A
32063;29.7;88.2;9.3;86.6;A
32064;17.4;84.9;8.6;89.8;A
32065;28.3;84.0;7.4;100.0;A
32066;29.3;88.2;8.5;100.0;A
32067;5.2;58.3;2.5;42.6;D
32068;19.7;95.8;10.0;85.1;A
32069;8.2;70.6;3.9;56.0;C
32070;17.1;76.2;5.2;82.7;B
32071;5.0;56.3;2.3;52.7;D
32072;13.0;87.1;4.5;72.2;B
32073;21.2;87.2;9.6;100.0;A
32074;29.3;94.8;7.1;99.9;A
32075;6.8;61.6;5.0;63.5;C
32076;13.5;87.3;5.0;72.3;B
32077;24.0;97.0;8.3;88.2;A
32078;3.5;36.2;2.9;50.0;D
32079;11.6;78.7;5.4;84.8;B
32080;19.5;87.4;9.3;100.0;A
32081;30.0;87.9;9.7;100.0;A
32082;16.3;87.8;6.8;73.0;B
32083;29.9;89.6;6.6;94.9;A
32084;5.9;58.2;4.4;66.1;C
32085;2.0;34.1;2.8;48.3;D
32086;5.3;31.0;1.1;49.9;D
32087;17.2;93.8;7.4;90.1;A
32088;2.8;59.0;2.1;53.6;D
32089;10.3;85.8;7.2;80.5;B
32090;15.7;70.5;6.1;83.7;B
32091;16.0;75.1;5.3;79.1;B
32092;17.1;76.4;5.4;77.8;B
32093;12.6;72.2;3.9;57.0;C
32094;16.2;79.9;5.0;83.1;B
32095;17.5;73.6;6.0;70.2;B
32096;10.6;72.3;5.5;77.4;B
32097;29.4;92.9;9.7;97.1;A
32098;17.3;81.1;9.4;100.0;A
32099;15.9;74.1;6.9;78.1;B
32100;14.6;99.0;8.7;100.0;A
32101;26.2;97.3;6.7;100.0;A
32102;27.6;95.6;7.9;100.0;A
32103;8.4;53.0;2.6;69.1;C
32104;5.1;55.8;4.9;69.5;C
32105;22.5;96.3;8.5;91.6;A
32106;12.7;68.2;5.7;80.4;B
32107;28.0;87.0;7.7;100.0;A
32108;16.6;86.8;9.3;91.7;A
32109;8.6;58.4;5.4;67.4;C
32110;17.9;78.5;6.2;84.9;B
32111;6.7;66.2;3.0;67.0;C
32112;17.0;82.4;5.6;77.6;B
32113;24.3;89.7;9.5;90.3;A
32114;16.5;68.2;5.7;74.7;B
32115;13.0;76.3;6.4;77.1;B
32116;4.2;38.7;3.4;53.6;D
32117;18.2;90.9;6.6;97.5;A
32118;26.4;91.9;8.6;86.4;A
32119;14.4;87.7;5.7;81.2;B
32120;16.8;89.4;9.2;100.0;A
32121;29.9;94.9;8.4;94.1;A
32122;23.8;90.2;8.3;98.7;A
32123;14.9;89.3;9.6;91.9;A
32124;19.1;87.2;8.5;100.0;A
32125;11.0;77.0;7.4;83.5;B
32126;3.6;37.6;1.0;47.5;D
32127;15.5;84.2;7.8;100.0;A
32128;17.8;92.9;7.8;99.8;A
32129;11.4;72.6;5.3;58.1;C
32130;24.7;97.3;8.1;100.0;A
32131;12.4;71.3;5.0;84.5;B
32132;15.6;73.2;5.5;79.9;B
32133;29.4;87.8;6.8;100.0;A
32134;28.1;92.8;9.2;89.5;A
32135;15.7;96.1;9.8;100.0;A
32136;27.6;91.1;9.6;91.4;A
32137;26.6;97.8;9.3;95.5;A
32138;11.7;62.3;3.4;68.5;C
32139;29.6;84.8;9.6;100.0;A
32140;5.3;45.1;1.8;54.9;D
32141;18.5;92.5;8.7;85.9;A
32142;25.2;87.4;7.1;100.0;A
32143;7.7;63.9;4.2;60.5;C
32144;12.0;81.7;6.3;74.6;B
32145;18.0;70.9;5.8;81.3;B
32146;7.8;64.1;2.9;57.6;C
32147;6.9;52.9;3.3;68.8;C
32148;29.9;90.2;8.9;93.3;A
32149;22.7;83.5;9.3;91.4;A
32150;23.9;83.0;8.4;100.0;A
32151;15.3;73.0;6.9;82.7;B
32152;25.5;92.3;9.0;100.0;A
32153;20.5;92.5;9.1;86.4;A
32154;5.9;65.5;2.6;64.9;C
32155;12.3;67.3;2.6;61.3;C
32156;15.3;85.7;9.3;100.0;A
32157;10.7;71.5;5.0;73.6;B
32158;15.4;86.4;5.1;80.7;B
32159;11.1;79.2;5.3;84.1;B
32160;10.9;53.5;3.6;68.5;C
32161;20.4;96.7;8.2;97.9;A
32162;17.7;87.9;5.4;81.0;B
32163;11.8;84.5;6.5;82.7;B
32164;14.9;84.6;7.5;91.7;A
32165;14.3;81.0;8.9;100.0;A
32166;24.5;95.9;9.3;85.3;A
32167;12.6;76.9;5.7;70.1;B
32168;5.2;55.7;4.8;64.2;C
32169;15.7;81.6;9.9;85.3;A
32170;11.8;60.4;3.0;55.4;C
32171;28.0;83.4;7.2;100.0;A
32172;16.4;85.3;6.7;70.7;B
32173;3.7;33.1;3.1;44.5;D
32174;7.6;56.8;3.4;58.6;C
32175;2.5;48.1;3.5;49.1;D
32176;23.0;95.9;6.6;89.6;A
32177;28.1;96.8;8.1;97.9;A
32178;6.8;72.9;5.1;69.9;C
32179;3.5;52.1;2.6;51.9;D
32180;17.9;89.6;8.0;95.6;A
32181;17.0;86.2;9.2;89.1;A
32182;8.1;59.1;3.3;64.7;C
32183;20.9;94.7;8.1;87.1;A
32184;11.8;85.2;6.7;82.9;B
32185;12.1;78.1;5.9;70.6;B
32186;2.3;53.1;2.2;44.9;D
32187;16.5;82.6;6.6;100.0;A
32188;27.4;94.8;8.9;100.0;A
32189;15.9;84.2;5.1;73.2;B
32190;16.7;86.0;8.8;94.2;A
32191;6.1;66.5;3.4;58.2;C
32192;22.1;93.1;9.4;97.1;A
32193;15.0;70.6;7.1;70.0;B
32194;14.3;89.4;8.5;86.3;A
32195;17.9;99.6;9.7;88.7;A
32196;17.9;88.6;7.4;100.0;A
32197;18.7;81.1;8.2;94.7;A
32198;26.7;82.1;9.7;99.8;A
32199;5.5;54.5;4.6;67.0;C
32200;8.1;63.5;5.1;68.7;C
32201;5.7;54.3;2.8;61.5;C
32202;14.2;96.7;8.8;97.3;A
32203;14.9;95.4;8.0;100.0;A
32204;18.6;91.8;7.1;94.0;A
32205;17.1;78.9;5.4;80.1;B
32206;18.6;99.5;8.7;100.0;A
32207;19.7;90.0;6.7;100.0;A
32208;16.8;89.8;7.0;100.0;A
32209;9.7;69.6;4.8;59.4;C
32210;11.9;73.4;4.3;69.0;C
32211;27.1;98.4;7.0;100.0;A
32212;27.5;87.3;8.5;100.0;A
32213;27.5;85.8;9.9;94.2;A
32214;12.4;67.5;3.0;67.9;C
32215;10.5;73.9;6.1;76.4;B
32216;27.1;89.2;9.8;100.0;A
32217;15.9;86.8;6.7;89.7;A
32218;15.0;90.2;7.4;100.0;A
32219;14.4;80.5;7.4;93.5;A
32220;10.7;66.1;4.0;61.7;C
32221;11.2;52.2;5.3;68.2;C
32222;16.3;85.9;7.2;95.6;A
32223;16.5;87.6;5.2;70.8;B
32224;13.8;69.7;5.3;74.2;B
32225;17.4;96.5;7.5;100.0;A
32226;27.9;89.6;6.8;85.8;A
32227;7.1;68.2;3.9;68.2;C
32228;23.4;88.4;8.1;100.0;A
32229;7.1;59.3;3.6;68.7;C
32230;13.8;79.5;6.0;81.8;B
32231;29.7;88.4;7.8;100.0;A
32232;20.6;81.0;7.6;96.9;A
32233;7.4;73.6;4.2;67.2;C
32234;25.5;83.0;7.4;90.6;A
32235;10.4;72.6;5.6;73.1;B
32236;6.1;55.7;3.9;65.8;C
32237;9.6;70.5;4.7;58.2;C
32238;10.5;56.2;4.9;65.1;C
32239;20.0;99.6;7.5;95.4;A
32240;6.4;51.9;1.1;52.4;D
32241;27.8;99.2;7.4;97.3;A
32242;25.0;87.4;7.2;86.5;A
32243;5.8;61.3;4.3;59.2;C
32244;14.9;97.7;9.4;100.0;A
32245;14.9;73.4;5.0;81.3;B
32246;11.3;60.4;4.6;61.6;C
32247;12.2;80.0;6.5;78.6;B
32248;26.3;82.6;9.9;100.0;A
32249;26.7;86.8;8.5;91.3;A
32250;14.7;95.9;7.8;100.0;A
32251;17.3;74.3;6.2;73.0;B
32252;6.7;58.6;2.8;62.1;C
32253;24.7;80.2;9.8;87.9;A
32254;26.5;83.0;7.2;100.0;A
32255;19.9;82.7;8.8;100.0;A
32256;11.2;81.0;7.5;84.0;B
32257;6.4;54.5;2.3;53.0;D
32258;28.7;88.1;6.6;97.7;A
