obj_ID;alpha;delta;u;g;r;i;z;run_ID;rerun_ID;cam_col;field_ID;spec_obj_ID;class;redshift;plate;MJD;fiber_ID
1,23766E+18;118,3768981;49,25561568;24,36279;22,79369;21,4628;20,34412;19,62006;4294;301;1;69;9,35403E+18;GALAXY;0,5935554;8308;57417;207
1,23766E+18;148,2007511;36,25212688;18,75946;17,67302;17,3357;17,24339;17,18647;3647;301;3;73;1,79596E+18;STAR;-0,000274548;1595;52999;544
1,23765E+18;167,6011272;5,722650736;20,08024;18,26228;17,16881;16,68664;16,35063;2125;301;6;326;6,54304E+17;GALAXY;0,1516047;581;52356;569
1,23765E+18;139,7260126;54,77604684;22,69563;21,26694;19,99037;19,58787;19,34465;2074;301;6;144;8,19093E+18;GALAXY;0,3069871;7275;57093;31
1,23765E+18;129,2902098;48,67237379;20,2834;20,09267;19,96514;19,58195;19,42377;2074;301;6;85;6,19375E+17;QSO;1,673636;550;51959;473
1,23766E+18;180,3546794;49,85000653;19,85511;18,77816;18,32239;18,15708;18,11898;2964;301;3;302;3,28658E+18;STAR;-0,000626423;2919;54537;273
1,23766E+18;181,683421;49,89354632;18,21689;18,01155;17,94382;17,89857;17,7896;2964;301;3;307;1,09221E+18;QSO;0,8456435;970;52413;305
1,23766E+18;182,7175411;49,91188778;20,42695;18,91083;18,32926;18,10452;18,06039;2964;301;3;312;3,28653E+18;STAR;8,34E-05;2919;54537;117
1,23766E+18;184,2310718;49,7971195;24,43112;22,77006;21,37831;20,22699;19,59457;2964;301;3;318;9,26174E+18;STAR;-0,000162239;8226;57423;327
1,23766E+18;188,9567802;49,77661994;23,49164;21,61293;19,92317;17,74432;16,52319;2964;301;3;339;1,43897E+18;STAR;-6,16E-06;1278;52735;265
1,23766E+18;192,0081103;49,64309286;21,68134;20,46096;19,96844;19,834;19,80662;2964;301;3;352;8,3453E+18;STAR;-0,000182675;7412;57162;486
1,23766E+18;194,2615279;49,52465138;20,2598;19,08001;18,52787;18,34996;18,24159;2964;301;3;362;3,29102E+18;STAR;-2,29E-05;2923;54563;67
1,23766E+18;193,7757018;10,45938547;22,06921;19,41225;17,87801;16,63697;15,94427;3031;301;5;489;6,09694E+18;STAR;1,28E-06;5415;55982;689
1,23767E+18;211,234292;16,72613275;22,06753;21,20004;21,07842;21,127;20,79684;5326;301;6;74;6,13505E+18;QSO;2,558197;5449;56030;62
1,23766E+18;355,6143174;-0,750684638;18,54923;17,37269;16,92369;16,7608;16,7188;4263;301;2;86;1,23063E+18;STAR;6,69E-05;1093;52591;94
1,23766E+18;358,5015593;-0,700956654;20,93455;20,46327;20,34185;20,31032;20,19135;4263;301;2;105;8,83617E+18;QSO;2,359344;7848;56959;383
1,23768E+18;331,8073052;20,49930478;25,82858;21,48043;21,03348;20,8122;21,2126;7708;301;2;29;6,69584E+18;STAR;-0,000453978;5947;56093;422
1,23767E+18;255,2135325;44,12135183;21,29228;19,01193;17,57901;17,07296;16,72809;5416;301;2;11;6,78693E+18;GALAXY;0,2283711;6028;56102;22
1,23767E+18;152,9046254;22,43080841;22,22589;21,93401;20,13578;19,23746;18,76936;5137;301;6;266;7,27115E+18;GALAXY;0,5249444;6458;56274;336
1,23766E+18;172,6643797;53,80293049;27,05033;22,80267;21,55441;20,14839;19,19475;2821;301;2;154;9,19211E+18;GALAXY;0,720187;8164;57127;955
1,23768E+18;353,4472591;27,53452103;21,99524;20,92795;19,20635;18,5529;18,15727;8103;301;5;57;7,09452E+18;GALAXY;0,3244397;6301;56543;802
1,23768E+18;5,352143868;28,01148766;20,84546;19,07143;18,13459;17,7319;17,35361;8103;301;5;127;8,66294E+18;GALAXY;0,09542216;7694;57359;975
1,23768E+18;354,8324155;27,57713697;22,70955;19,38599;18,20586;17,73192;17,27155;8103;301;5;65;8,67E+18;GALAXY;0,1256573;7699;57574;745
1,23767E+18;35,78508303;-0,971173563;23,13021;22,35831;21,0005;19,73823;19,65898;4874;301;1;660;4,77048E+18;GALAXY;0,6636547;4237;55478;169
1,23767E+18;36,71082812;-0,872585956;21,86576;21,98038;21,35055;21,27974;20,46989;4874;301;1;666;7,63369E+18;GALAXY;0,3631747;6780;56267;328
1,23768E+18;4,979894399;28,05176859;22,85493;21,81816;20,01841;19,02756;18,69125;8103;301;5;125;7,06733E+18;GALAXY;0,5189583;6277;56273;197
1,23766E+18;159,2101645;40,30649483;17,01351;15,90949;15,52989;15,39252;15,3699;3893;301;5;46;1,61019E+18;STAR;7,54E-05;1430;53002;562
1,23766E+18;221,4138888;37,12264771;24,81952;22,44309;20,7898;19,84985;19,61998;3893;301;5;364;1,55617E+18;GALAXY;0,6407158;1382;53115;625
1,23766E+18;201,897922;45,20369657;24,87112;22,72522;21,49321;20,83795;19,99586;3716;301;1;118;8,33964E+18;GALAXY;0,6094276;7407;56772;373
1,23767E+18;130,1088311;16,55873328;24,24705;23,09198;21,2051;20,03092;19,52567;5112;301;3;136;5,95163E+18;GALAXY;0,5612895;5286;56225;433
1,23766E+18;188,3338026;58,80604712;21,62654;21,6059;21,32837;21,52428;21,0981;2243;301;1;349;9,27192E+18;QSO;2,078322;8235;58191;480
1,23766E+18;200,4985223;57,94263913;22,28997;21,87682;21,4642;21,1186;20,79261;2243;301;1;391;9,23238E+18;GALAXY;0,776466;8200;58174;9
1,23766E+18;0,907587355;28,20590013;17,41506;15,99483;15,41739;15,19997;15,10222;4152;301;4;106;3,15605E+18;STAR;-0,000312648;2803;54368;555
1,23766E+18;1,148658582;27,13518153;22,33395;22,32459;22,00341;21,84922;22,07186;4152;301;4;113;8,66387E+18;GALAXY;0,3284954;7695;57654;268
1,23766E+18;239,2038362;25,490713;19,81136;18,42611;17,76434;17,37342;17,14656;4002;301;2;206;2,08309E+18;GALAXY;0,07187309;1850;53786;628
1,23766E+18;218,405487;34,39060645;23,41009;20,75278;18,98928;18,4097;18,0408;4002;301;2;72;4,35174E+18;GALAXY;0,351559;3865;55272;514
1,23766E+18;224,1780963;32,56500192;19,82065;17,96903;17,05873;16,65534;16,274;4002;301;2;107;1,85437E+18;GALAXY;0,08439238;1647;53531;60
1,23766E+18;244,271685;22,58003578;23,3044;22,74484;21,16875;19,93062;19,19521;4002;301;2;243;4,42257E+18;GALAXY;0,6699132;3928;55331;115
1,23766E+18;246,127797;21,29440804;22,43933;21,63535;20,06948;19,12658;18,82062;4002;301;2;257;4,56897E+18;GALAXY;0,4990298;4058;55358;237
1,23768E+18;74,39252228;-3,772998946;23,85143;20,87338;19,35172;18,35374;17,75323;7178;301;4;44;3,61307E+18;STAR;-2,25E-05;3209;54906;222
1,23766E+18;125,266396;37,51727365;22,49754;21,36905;21,23244;20,98513;20,54982;2822;301;2;130;4,23348E+18;QSO;2,955487;3760;55268;360
1,23768E+18;347,2208942;2,84776286;24,47111;25,03863;22,83672;20,35415;18,70131;7717;301;5;244;1,27183E+19;STAR;-7,60E-05;11296;58425;381
1,23766E+18;195,9031335;8,5404424;22,28861;20,63768;18,89262;18,17468;17,74862;3842;301;6;98;2,01875E+18;GALAXY;0,3443483;1793;53883;54
1,23767E+18;223,0522577;24,19614834;23,57257;22,26296;20,74163;19,61807;19,15872;4649;301;3;254;6,7793E+18;GALAXY;0,5553048;6021;56067;918
1,23766E+18;166,6324024;38,46950729;25,20819;22,33777;20,77547;19,67138;19,1682;4469;301;3;353;5,20291E+18;GALAXY;0,5649532;4621;55649;473
1,23765E+18;2,750658676;-9,624516001;18,19032;16,86265;16,2761;15,91436;15,73083;1740;301;4;40;7,33124E+17;GALAXY;0,08332531;651;52141;592
1,23765E+18;7,190966537;-9,574253974;19,27727;18,1043;17,83108;17,6481;17,49875;1740;301;4;69;7,36433E+17;GALAXY;0,07429478;654;52146;345
1,23765E+18;142,4266914;55,88799876;22,35862;21,90968;21,72484;21,39323;20,7246;2074;301;6;157;9,22788E+18;QSO;1,275269;8196;57346;7
1,23765E+18;140,5087467;54,99862043;22,9835;21,42924;20,59062;19,91889;19,6525;2074;301;6;147;9,22794E+18;QSO;0,465699;8196;57346;246
1,23766E+18;222,2582068;53,45668026;23,64501;23,6915;21,73755;20,47933;19,6353;3225;301;2;92;9,4578E+18;GALAXY;0,8018543;8400;57837;879
1,23768E+18;344,5769165;20,47067792;18,69841;22,33687;21,80597;20,68479;19,81448;8108;301;2;145;8,56697E+18;GALAXY;0,03993745;7609;56959;5
1,23767E+18;113,7504995;65,20493494;17,35312;15,97765;15,43852;15,23781;15,15727;5060;301;1;156;3,3091E+18;STAR;-9,89E-05;2939;54515;299
1,23766E+18;146,4603195;52,19873848;17,07923;15,54978;15,01768;14,83619;14,77485;2243;301;1;187;2,68415E+18;STAR;-7,01E-05;2384;53763;19
1,23765E+18;152,6415641;59,37887097;20,98009;20,36356;20,39857;20,38465;20,158;2074;301;6;200;7,97935E+18;QSO;2,361435;7087;56637;358
1,23765E+18;127,7876984;47,54282493;21,18263;21,0973;20,87579;20,72744;20,83597;2074;301;6;75;8,24747E+18;QSO;1,378265;7325;56717;906
1,23766E+18;226,1153255;54,65055268;19,00792;18,85943;18,54663;18,4189;18,36803;2299;301;2;205;8,92905E+17;QSO;1,064701;793;52370;240
1,23766E+18;170,1058437;57,72464346;21,35024;21,58288;20,94099;21,07082;21,63238;2826;301;6;242;9,21332E+18;QSO;1,254668;8183;57375;286
1,23766E+18;170,1222089;57,73347758;18,32668;18,25285;18,13259;18,19844;18,3697;2826;301;6;242;1,0236E+18;QSO;1,252468;909;52379;568
1,23766E+18;174,1996207;58,13696396;20,02059;20,11771;20,25894;19,98327;19,98947;2826;301;6;257;1,47614E+18;QSO;1,93748;1311;52765;327
1,23767E+18;313,7972602;3,333471962;18,23984;16,85126;16,25598;16,00808;15,86341;4828;301;6;456;3,16957E+18;STAR;-9,72E-05;2815;54414;603
1,23766E+18;125,2031248;26,75396371;19,74405;19,34039;18,79636;18,62546;18,23515;3560;301;4;116;1,42556E+18;GALAXY;0,3378989;1266;52709;639
1,23766E+18;128,6388627;29,02380146;17,58114;16,20502;15,60778;15,25688;15,06477;3560;301;4;141;5,00916E+18;GALAXY;0,07871604;4449;55544;124
1,23766E+18;230,2153634;-1,195219235;25,57601;22,62399;21,07502;20,01311;19,43783;2379;301;5;140;4,51724E+18;GALAXY;0,4976533;4012;55327;457
1,23766E+18;231,7052328;-1,28020419;25,97496;22,45145;20,35198;19,40751;18,87548;2379;301;5;150;4,51713E+18;GALAXY;0,5141888;4012;55327;89
1,23766E+18;187,4371738;58,75522386;23,30772;22,61143;21,23337;20,21098;19,70551;2243;301;1;345;9,27193E+18;STAR;-0,000202581;8235;58191;520
1,23766E+18;157,7747285;55,80293834;19,9917;18,94751;18,53609;18,37136;18,28442;2243;301;1;237;3,57712E+18;STAR;-0,000483607;3177;54833;503
1,23766E+18;199,1256746;-1,627734235;26,31828;21,71089;20,35741;19,18456;18,61355;2334;301;5;22;4,56354E+18;GALAXY;0,572026;4053;55591;967
1,24E+18;319,3141918;-7,808794458;19,93966;18,90806;18,69085;18,63224;18,60949;1737;301;2;81;2,61217E+18;STAR;-0,000826485;2320;54653;296
1,24E+18;319,3283637;-7,77020333;18,97865;17,54234;16,93267;16,68503;16,58434;1737;301;2;81;2,59528E+18;STAR;-0,000125739;2305;54414;302
1,23766E+18;193,2789571;6,827793041;19,43845;18,51949;18,19179;18,08285;18,12256;3842;301;2;81;6,09453E+18;STAR;0,000602405;5413;55976;134
1,23766E+18;154,2819735;38,18674818;20,88611;21,10231;20,73229;20,63586;20,96821;3647;301;3;108;9,93725E+18;QSO;1,377898;8826;57452;206
1,23768E+18;348,4506228;20,66676067;23,05211;21,78876;21,2372;21,22519;20,39324;7917;301;1;32;6,89404E+18;QSO;0,7430824;6123;56217;564
1,23768E+18;351,2265983;20,91468828;22,07497;21,71021;21,40199;20,79854;21,11739;7917;301;1;50;8,56362E+18;QSO;1,687785;7606;56977;86
1,23767E+18;44,91473277;6,979728075;21,55563;20,08878;19,32144;18,97858;18,88749;5714;301;6;171;2,61446E+18;STAR;-0,000589594;2322;53727;430
1,23768E+18;324,5179227;8,999496009;23,16524;21,10554;19,35403;18,69304;18,4588;7773;301;2;76;4,60292E+18;GALAXY;0,3241202;4088;55451;864
1,23766E+18;229,2165778;50,53917781;24,4179;24,70323;22,07024;20,88243;19,95743;3225;301;2;126;9,45418E+18;GALAXY;0,8399461;8397;57482;5
1,23766E+18;237,9581482;45,5757526;19,90236;17,84197;16,76574;16,2813;15,88599;3225;301;2;177;1,31506E+18;GALAXY;0,1172797;1168;52731;48
1,23766E+18;163,540918;48,22657083;24,91557;22,09862;20,17472;19,30576;18,7892;2964;301;4;228;7,54469E+18;GALAXY;0,4751291;6701;56367;111
1,23766E+18;113,0010532;41,52100664;23,09662;21,78328;20,56973;19,61806;19,16927;4294;301;1;12;4,11874E+18;GALAXY;0,5368012;3658;55205;727
1,23766E+18;173,5925174;41,86866272;24,10209;22,75817;21,09243;19,67299;18,94417;3893;301;3;118;9,42282E+18;STAR;0,000138635;8369;57451;599
1,23766E+18;169,3810368;41,31735885;21,93601;21,84292;21,3791;21,03669;20,73948;3893;301;3;97;9,42045E+18;QSO;2,024164;8367;57429;150
1,23766E+18;348,6100837;1,071226598;20,66745;19,97561;19,54233;19,2914;19,24418;4188;301;6;34;1,23408E+18;GALAXY;0,19507;1096;52974;325
1,23766E+18;347,9459498;1,062155808;22,86257;22,72647;22,18688;21,36289;20,73416;4188;301;6;29;1,0363E+19;GALAXY;0,7154924;9204;57712;777
1,23766E+18;131,9929588;26,75338827;22,46854;21,40569;19,68726;18,92253;18,441;4469;301;3;144;5,83338E+18;GALAXY;0,3237458;5181;56298;344
1,23766E+18;172,838911;5,486078686;22,32691;19,82605;18,2444;17,66784;17,32485;2247;301;5;81;5,36851E+18;GALAXY;0,2805718;4768;55944;806
1,23766E+18;223,9675276;33,4468908;24,52732;25,38403;22,5053;20,16209;18,57392;4002;301;4;103;4,35743E+18;STAR;-9,27E-05;3870;55273;708
1,23766E+18;224,2711431;35,22605492;24,82739;22,80188;21,7135;20,4169;19,72097;3893;301;3;383;1,21046E+19;STAR;6,83E-05;10751;58220;14
1,23766E+18;235,9885389;3,982020381;20,53414;20,19019;19,94367;19,66788;19,99394;2391;301;2;193;3,32148E+18;GALAXY;0,1275947;2950;54559;259
1,23765E+18;186,5469792;-0,363183098;24,02305;21,00507;19,07252;18,39741;17,93284;752;301;3;287;3,25449E+17;GALAXY;0,3537328;289;51990;231
1,23765E+18;186,7838173;-0,327596487;22,56384;19,89854;18,24668;17,65496;17,24611;752;301;3;289;3,25437E+17;GALAXY;0,325152;289;51990;188
1,23768E+18;5,49191574;3,712205543;23,57057;22,94757;22,12842;20,85649;21,43809;7712;301;6;366;1,06E+19;QSO;1,020905;9443;58074;499
1,23768E+18;9,649460233;27,91038841;22,09113;21,75521;20,46079;19,58836;19,11279;8103;301;5;153;7,06519E+18;QSO;0,5480236;6275;56245;607
1,23766E+18;147,7988587;35,9176675;20,73231;20,48588;20,42319;20,19867;20,41445;3647;301;3;71;9,96653E+18;QSO;1,561359;8852;57449;218
1,23766E+18;158,0782214;39,23249863;21,21638;20,9118;20,82228;20,65463;20,39373;3647;301;3;129;9,93283E+18;QSO;1,937671;8822;58167;511
1,23767E+18;7,200839867;33,30052818;25,96873;19,93908;18,15109;17,49378;17,07552;6426;301;3;16;7,35222E+18;GALAXY;0,3241881;6530;56537;352
1,23768E+18;356,0953964;19,23651758;23,95932;22,0905;20,35534;19,52915;19,03183;8096;301;2;203;6,89736E+18;GALAXY;0,4531949;6126;56269;367
1,23768E+18;336,9657919;17,26716177;25,08442;23,00086;21,332;20,29737;19,9453;8096;301;2;81;5,66452E+18;STAR;-0,000250085;5031;56209;411
1,23768E+18;352,4437918;27,40171811;22,6404;22,36474;20,10578;19,09216;18,64351;8103;301;5;51;7,09445E+18;GALAXY;0,5216708;6301;56543;573
1,23766E+18;192,5950147;36,25697103;19,28971;18,0117;17,40962;17,05498;16,81921;4504;301;1;212;2,2868E+18;GALAXY;0,1159178;2031;53848;360
1,23766E+18;178,6944216;36,41252851;20,4345;18,17085;16,94208;16,42558;16,03777;4504;301;1;138;2,36787E+18;GALAXY;0,1735487;2103;53467;356
1,23766E+18;173,7161532;36,04544259;21,654;20,68243;19,30914;19,17442;18,62931;4504;301;1;111;5,19625E+18;QSO;0,3213795;4615;55618;818
1,23766E+18;180,0528292;36,49946474;19,62772;18,35344;17,53791;17,07885;16,80877;4504;301;1;145;2,36789E+18;GALAXY;0,165787;2103;53467;432
1,23768E+18;2,040375207;-2,800133934;22,30404;21,90086;20,41941;19,52094;19,16585;7907;301;3;85;4,91465E+18;GALAXY;0,5744333;4365;55539;349
1,23768E+18;2,95922999;-2,898023122;24,13309;21,69985;20,16491;19,15109;18,79699;7907;301;3;91;4,91459E+18;GALAXY;0,5342665;4365;55539;144
1,23766E+18;202,6956667;37,39484559;24,71078;22,74234;20,73478;19,64063;19,22436;4510;301;6;41;4,48563E+18;GALAXY;0,5904551;3984;55333;177
1,23766E+18;200,0285465;37,80738587;24,95328;22,00435;20,43775;19,58361;19,13328;4510;301;6;27;4,48225E+18;GALAXY;0,4785815;3981;55603;169
1,23768E+18;11,36013872;-2,800030331;21,9289;20,34001;18,77886;18,16727;17,77781;7907;301;3;147;4,91906E+18;GALAXY;0,3390318;4369;55827;2
1,23766E+18;246,8847265;45,51296933;21,55988;21,3815;21,40916;21,47164;21,01854;2248;301;4;119;9,61751E+18;QSO;1,974883;8542;57933;267
1,23768E+18;355,7683466;27,69762232;25,50368;24,58704;21,53892;20,08529;19,15261;8103;301;5;71;8,66727E+18;GALAXY;0,6700251;7698;58013;333
1,23768E+18;2,144979532;28,07434064;27,35547;22,56981;20,84251;19,82157;19,47106;8103;301;5;109;8,03336E+18;GALAXY;0,5212524;7135;56564;235
1,23766E+18;223,1010852;48,36745647;24,55221;22,58967;21,47268;20,34366;19,62448;3177;301;4;107;9,49472E+18;GALAXY;0,5913419;8433;57488;35
1,23766E+18;355,653777;-0,709118218;22,43378;20,65717;20,48041;20,37133;20,60229;4263;301;2;86;4,74345E+18;QSO;2,889418;4213;55449;126
1,23766E+18;356,1124159;-0,724854662;22,62441;21,02337;20,7365;20,56698;20,48768;4263;301;2;90;4,74466E+18;QSO;3,162213;4214;55451;418
1,23766E+18;358,157716;-0,644467663;23,74057;23,35569;21,85896;20,43833;19,59234;4263;301;2;103;8,83966E+18;STAR;-5,07E-06;7851;56932;790
1,23768E+18;1,196087232;24,11768099;20,36668;20,18808;20,34285;20,52629;21,78537;7708;301;2;212;3,17733E+18;STAR;4,31E-06;2822;54389;131
1,23766E+18;234,120824;36,1489311;22,53383;21,73121;21,72481;21,81004;21,08103;3926;301;5;52;5,60042E+18;QSO;2,408836;4974;56038;700
1,23766E+18;217,8998894;-1,296282877;18,4839;17,04202;16,2404;15,77908;15,42407;2334;301;5;147;1,03375E+18;GALAXY;0,09254472;918;52404;620
1,23766E+18;234,6209512;29,52264894;22,65509;20,42218;19,7859;19,65175;19,64097;3927;301;1;52;5,31659E+18;QSO;3,313204;4722;55735;338
1,23766E+18;239,5377949;26,94109464;19,65127;18,44715;17,94389;17,74884;17,70759;3927;301;1;85;2,78564E+18;STAR;-0,000874307;2474;54564;595
1,23767E+18;157,1642764;23,29756664;23,38632;22,30474;20,42446;19,14799;18,5032;5137;301;6;293;7,23405E+18;GALAXY;0,6732318;6425;56298;535
1,23767E+18;161,6904359;24,039098;17,17042;15,3753;14,49252;14,00426;13,61795;5137;301;6;321;2,79345E+18;GALAXY;0,04493434;2481;54086;353
1,23766E+18;174,6860468;53,98747377;23,96262;22,03577;20,57233;19,72685;19,42168;2821;301;2;162;7,54022E+18;GALAXY;0,585511;6697;56419;257
1,23767E+18;130,6902183;-1,705058629;21,64154;21,16591;20,55326;20,41712;19,90097;6574;301;6;91;1,41019E+19;QSO;0,3668584;12525;58932;169
1,23767E+18;130,9198398;-1,387249142;20,25145;20,22943;20,09764;20,12556;20,02244;6574;301;6;94;1,41019E+19;QSO;1,337994;12525;58932;98
1,23768E+18;357,6994296;27,73230801;23,18906;20,81874;18,98302;18,29807;17,88813;8103;301;5;82;7,33087E+18;GALAXY;0,3402454;6511;56540;496
1,23768E+18;352,2467502;27,47160637;21,21988;21,40631;19,42677;18,40672;17,95905;8103;301;5;50;7,41658E+18;GALAXY;0,5089217;6587;56537;997
1,23766E+18;125,9228935;38,04404576;23,47268;21,3439;19,41544;18,67742;18,14655;2822;301;2;135;4,2336E+18;GALAXY;0,4144928;3760;55268;770
1,23766E+18;36,54428469;-0,720755595;21,84838;20,87255;20,57948;20,69357;20,62592;4263;301;2;360;2,96676E+18;STAR;-0,000405469;2635;54114;53
1,23766E+18;42,11124691;-0,695680638;21,68131;19,87359;19,58968;19,39523;20,48168;4263;301;2;397;4,77502E+18;QSO;2,957376;4241;55450;296
1,23766E+18;354,8249299;-0,795031712;21,32717;21,3127;20,84594;20,72725;20,75207;4263;301;2;81;1,03099E+19;QSO;1,327808;9157;57742;240
1,23766E+18;186,0355731;8,625789702;22,97361;21,59509;19,84479;19,01183;18,53727;3842;301;6;33;6,07671E+18;GALAXY;0,483957;5397;55944;839
1,23767E+18;36,06591926;-0,880091406;23,71191;23,13247;22,81427;22,33185;22,08482;4874;301;1;662;8,25748E+18;QSO;0,5118163;7334;56656;455
1,23766E+18;186,2422615;8,533063017;22,56815;21,71482;20,25148;19,48795;19,04075;3841;301;6;143;6,07672E+18;GALAXY;0,5087803;5397;55944;871
1,23767E+18;353,3709576;8,309087335;20,62976;18,21138;16,97244;16,44767;16,07139;5598;301;6;72;6,94254E+18;GALAXY;0,1667866;6166;56181;871
1,23766E+18;193,4445529;42,11568858;21,30888;18,77166;17,2754;15,97043;15,32018;3893;301;3;217;1,64165E+18;STAR;-6,22E-05;1458;53119;333
1,23767E+18;122,5397907;12,5839057;23,39616;20,33216;19,55136;19,23078;19,0825;5112;301;1;81;2,72477E+18;STAR;0,000137192;2420;54086;332
1,23767E+18;118,1723981;10,42891759;15,8524;14,81607;14,53742;14,39952;14,45989;5112;301;1;49;3,31024E+18;STAR;9,07E-05;2940;54508;341
1,23765E+18;39,49094381;-9,525642538;21,08045;20,66002;19,72283;20,71205;19,89852;1729;301;1;342;5,12298E+17;GALAXY;0,2802226;455;51909;50
1,23766E+18;249,0735283;26,22140914;26,4536;22,0087;20,28104;18,85413;18,2359;3926;301;5;160;4,71761E+18;GALAXY;0,6866695;4190;55686;341
1,23765E+18;119,6710418;-0,631221791;20,26515;18,16831;17,30817;17,00743;16,85571;2187;301;4;26;8,38918E+18;STAR;0,000146768;7451;56739;345
1,23766E+18;241,2529981;24,35306475;19,54388;18,11725;17,36483;16,92949;16,6779;4002;301;2;221;1,86456E+18;GALAXY;0,08931982;1656;53533;256
1,23766E+18;128,0237076;25,45489922;22,99427;21,43313;19,53053;18,75837;18,3553;4469;301;5;120;5,02161E+18;GALAXY;0,4537946;4460;55533;338
1,23766E+18;200,6432721;51,41653925;24,98538;24,30078;21,98885;20,63775;19,56633;3918;301;3;71;9,24386E+18;STAR;-0,000450453;8210;57426;803
1,23766E+18;237,3501526;48,89967319;21,89912;20,99483;21,12829;21,50226;21,59385;2299;301;2;265;9,49048E+18;STAR;0,000161873;8429;57893;992
1,23766E+18;240,4263248;46,58311678;17,5984;16,56448;16,4827;16,52507;16,58991;2299;301;2;286;3,88903E+18;STAR;-0,00043597;3454;55003;630
1,23766E+18;181,353859;58,80104194;21,24554;18,47109;17,26908;16,80898;16,56171;2243;301;1;324;7,84652E+18;STAR;0,000804644;6969;56420;434
1,23766E+18;348,5974722;1,132397186;23,35713;22,36439;20,62064;19,76747;19,34358;4188;301;6;34;4,73914E+18;GALAXY;0,5186858;4209;55478;833
1,23767E+18;120,3528945;65,19965316;19,20957;17,85986;17,26347;17,02365;16,89647;5060;301;1;174;3,61195E+18;STAR;-2,71E-05;3208;54853;215
1,23767E+18;221,9368986;19,81645071;21,5321;20,30742;18,48325;17,82665;17,43442;4678;301;2;137;3,14134E+18;GALAXY;0,355654;2790;54555;271
1,23766E+18;196,312836;37,2080934;26,56128;21,98153;20,24848;19,27185;18,99348;4504;301;4;232;4,47893E+18;GALAXY;0,5276283;3978;55330;379
1,23766E+18;174,7800376;37,4491885;23,05424;22,10844;20,48359;19,43209;18,98659;4504;301;4;117;5,2332E+18;GALAXY;0,6163457;4648;55673;55
1,23766E+18;185,3886715;37,74594333;24,76527;22,11873;20,39882;19,62367;19,11484;4504;301;4;174;4,46435E+18;GALAXY;0,4124965;3965;55302;565
1,23766E+18;185,8740242;37,74193661;24,55164;23,06316;21,19707;20,06896;19,43193;4504;301;4;176;9,98242E+18;STAR;-0,000355011;8866;57457;707
1,23768E+18;2,953821496;28,06202651;23,86156;21,94206;20,75972;19,95344;19,50829;8103;301;5;113;7,06632E+18;GALAXY;0,6057429;6276;56269;627
1,23766E+18;205,2076118;6,638846009;21,35057;18,54779;17,15636;15,82773;15,10364;3841;301;3;268;2,03008E+18;STAR;2,55E-05;1803;54152;303
1,23766E+18;222,2426806;-1,270730327;20,39323;18,44795;17,3355;16,86667;16,50492;2334;301;5;176;1,03599E+18;GALAXY;0,1473507;920;52411;607
